user_id,recency,frequency,monetary,avg_txn,last_city,fraud_txns,income_band,age,R_score,F_score,M_score,RFM_score,cluster,persona
U00282,13,27,55780.130000000005,2065.930740740741,Bangalore,0,mid,52,3,1,2,6,1,Dormant
U00283,1,42,266072.79000000004,6335.066428571429,Bangalore,2,mid,36,5,3,5,13,2,Champions
U00284,24,45,50008.85,1111.3077777777778,Chennai,0,low,51,2,4,2,8,1,Dormant
U00285,6,45,56770.450000000004,1261.5655555555556,Delhi,0,high,38,4,4,2,10,3,At Risk
U00286,41,40,91232.65000000001,2280.8162500000003,Ahmedabad,1,mid,34,1,2,3,6,0,Occasional
U00287,6,53,66950.82,1263.2230188679246,Ahmedabad,0,high,36,4,5,3,12,3,At Risk
U00288,13,37,45669.869999999995,1234.3208108108106,Ahmedabad,0,low,39,3,1,1,5,1,Dormant
U00289,24,39,69399.68,1779.4789743589743,Bangalore,0,low,25,2,2,3,7,1,Dormant
U00290,10,28,53871.1,1923.9678571428572,Bangalore,0,mid,40,3,1,2,6,1,Dormant
U00291,37,36,101377.37000000001,2816.0380555555557,Hyderabad,2,high,51,1,1,4,6,0,Occasional
U00292,14,40,86370.55,2159.26375,Delhi,1,mid,47,3,2,3,8,1,Dormant
U00293,1,39,47961.659999999996,1229.7861538461536,Kolkata,0,mid,53,5,2,1,8,1,Dormant
U00294,5,49,79348.63,1619.3597959183674,Jaipur,0,mid,24,4,5,3,12,3,At Risk
U00295,6,39,57070.34,1463.3420512820512,Delhi,0,low,38,4,2,2,8,1,Dormant
U00296,11,38,65053.85,1711.9434210526315,Chennai,0,high,36,3,2,3,8,1,Dormant
U00297,26,43,47316.07,1100.3737209302326,Jaipur,0,high,23,2,3,1,6,1,Dormant
U00298,17,46,119932.45,2607.2271739130433,Ahmedabad,1,low,24,2,4,4,10,3,At Risk
U00299,22,32,55643.37,1738.8553125,Delhi,0,high,55,2,1,2,5,1,Dormant
U00300,2,38,41621.49,1095.3023684210525,Chennai,0,low,39,5,2,1,8,1,Dormant
U00301,43,29,28379.53,978.6044827586206,Ahmedabad,0,high,49,1,1,1,3,0,Occasional
U00302,2,35,32548.39,929.954,Bangalore,0,mid,27,5,1,1,7,1,Dormant
U00303,1,49,94239.20999999999,1923.2491836734691,Surat,1,mid,48,5,5,3,13,3,At Risk
U00304,25,49,59914.64,1222.7477551020409,Chennai,0,low,28,2,5,2,9,3,At Risk
U00305,28,43,44925.28,1044.7739534883722,Chennai,0,high,48,2,3,1,6,1,Dormant
U00306,51,52,211560.12999999998,4068.464038461538,Mumbai,2,high,40,1,5,5,11,2,Champions
U00307,15,23,20769.71,903.0308695652174,Kolkata,0,mid,24,3,1,1,5,1,Dormant
U00308,19,46,231004.19,5021.830217391304,Pune,2,mid,42,2,4,5,11,2,Champions
U00309,29,32,69375.19,2167.9746875,Chennai,1,mid,29,1,1,3,5,1,Dormant
U00310,33,53,128394.92,2422.5456603773587,Bangalore,2,high,22,1,5,4,10,3,At Risk
U00311,7,48,60320.75,1256.6822916666667,Jaipur,0,mid,51,4,4,2,10,3,At Risk
U00312,19,38,40028.340000000004,1053.3773684210528,Delhi,0,high,34,2,2,1,5,1,Dormant
U00313,5,48,129965.25,2707.609375,Mumbai,1,high,53,4,4,4,12,3,At Risk
U00314,8,48,54464.05,1134.6677083333334,Kolkata,0,low,25,4,4,2,10,3,At Risk
U00315,37,39,52375.17,1342.9530769230769,Jaipur,0,mid,30,1,2,2,5,0,Occasional
U00316,7,38,43263.03,1138.500789473684,Jaipur,0,low,53,4,2,1,7,1,Dormant
U00317,67,44,73595.93000000001,1672.634772727273,Pune,0,high,37,1,3,3,7,0,Occasional
U00318,29,48,50125.43,1044.2797916666666,Kolkata,0,high,41,1,4,2,7,1,Dormant
U00319,7,44,119266.85,2710.6102272727276,Chennai,2,low,48,4,3,4,11,3,At Risk
U00320,24,42,61813.96,1471.7609523809524,Delhi,0,mid,29,2,3,2,7,1,Dormant
U00321,27,39,38527.590000000004,987.8869230769232,Hyderabad,0,mid,31,2,2,1,5,1,Dormant
U00322,5,48,39706.12,827.2108333333334,Kolkata,0,high,54,4,4,1,9,3,At Risk
U00323,80,46,215744.16999999998,4690.0906521739125,Bangalore,2,mid,48,1,4,5,10,4,Loyal Customers
U00324,14,43,103650.86,2410.4851162790696,Hyderabad,1,mid,37,3,3,4,10,3,At Risk
U00325,16,40,58791.05,1469.7762500000001,Delhi,0,mid,31,3,2,2,7,1,Dormant
U00326,17,44,36338.17,825.8675,Chennai,0,high,54,2,3,1,6,1,Dormant
U00327,34,37,173394.03,4686.3251351351355,Surat,2,mid,26,1,1,5,7,4,Loyal Customers
U00328,2,39,35937.1,921.4641025641025,Ahmedabad,0,high,43,5,2,1,8,1,Dormant
U00329,21,37,33974.51,918.23,Chennai,0,mid,22,2,1,1,4,1,Dormant
U00330,3,38,166308.90999999997,4376.550263157894,Kolkata,1,low,53,5,2,5,12,4,Loyal Customers
U00331,37,32,29615.440000000002,925.4825000000001,Mumbai,0,mid,52,1,1,1,3,0,Occasional
U00332,21,50,185090.4,3701.808,Ahmedabad,1,mid,46,2,5,5,12,2,Champions
U00333,1,54,80932.11,1498.7427777777777,Pune,0,high,34,5,5,3,13,3,At Risk
U00334,7,48,238852.17000000004,4976.086875000001,Hyderabad,2,low,46,4,4,5,13,2,Champions
U00335,29,36,231689.78000000003,6435.827222222223,Delhi,2,mid,24,1,1,5,7,4,Loyal Customers
U00336,17,26,131485.23,5057.124230769231,Kolkata,1,mid,46,2,1,4,7,4,Loyal Customers
U00337,44,36,202431.63999999998,5623.101111111111,Kolkata,2,low,53,1,1,5,7,4,Loyal Customers
U00338,14,58,97479.48,1680.6806896551723,Kolkata,0,high,54,3,5,4,12,3,At Risk
U00339,16,43,55071.89,1280.7416279069766,Hyderabad,0,mid,28,3,3,2,8,1,Dormant
U00340,46,41,36902.88,900.070243902439,Chennai,0,mid,55,1,2,1,4,0,Occasional
U00341,6,33,40901.34,1239.4345454545453,Ahmedabad,0,mid,31,4,1,1,6,1,Dormant
U00342,10,36,63056.13,1751.5591666666667,Chennai,0,mid,26,3,1,3,7,1,Dormant
U00343,10,38,50299.92,1323.6821052631578,Jaipur,0,high,43,3,2,2,7,1,Dormant
U00344,14,37,101834.85,2752.2932432432435,Pune,1,mid,27,3,1,4,8,1,Dormant
U00345,5,45,78956.01,1754.578,Hyderabad,0,mid,46,4,4,3,11,3,At Risk
U00346,1,47,115893.65999999999,2465.822553191489,Kolkata,1,high,24,5,4,4,13,3,At Risk
U00347,7,40,58492.81,1462.32025,Hyderabad,0,high,37,4,2,2,8,1,Dormant
U00348,28,47,134653.45,2864.967021276596,Mumbai,1,high,36,2,4,4,10,3,At Risk
U00349,23,33,43211.21,1309.4306060606061,Mumbai,0,low,49,2,1,1,4,1,Dormant
U00350,18,44,68345.17,1553.299318181818,Bangalore,0,low,50,2,3,3,8,1,Dormant
U00351,16,51,84367.3,1654.2607843137255,Bangalore,0,low,23,3,5,3,11,3,At Risk
U00352,3,38,69097.22,1818.3478947368421,Mumbai,1,mid,25,5,2,3,10,1,Dormant
U00353,7,33,198882.21000000002,6026.733636363637,Pune,1,mid,45,4,1,5,10,4,Loyal Customers
U00354,11,47,60543.659999999996,1288.1629787234042,Delhi,0,high,37,3,4,2,9,3,At Risk
U00355,8,38,159119.93000000002,4187.366578947369,Ahmedabad,1,low,33,4,2,4,10,4,Loyal Customers
U00356,36,33,34292.96,1039.1806060606061,Pune,0,high,27,1,1,1,3,0,Occasional
U00357,73,46,89509.4,1945.8565217391304,Kolkata,1,mid,37,1,4,3,8,0,Occasional
U00358,7,40,63961.130000000005,1599.02825,Mumbai,0,low,31,4,2,3,9,1,Dormant
U00359,3,44,35193.86,799.8604545454546,Jaipur,0,mid,38,5,3,1,9,3,At Risk
U00360,4,39,168138.63,4311.246923076923,Ahmedabad,1,mid,22,5,2,5,12,4,Loyal Customers
U00361,1,45,77836.06,1729.6902222222222,Jaipur,1,low,32,5,4,3,12,3,At Risk
U00362,20,56,112120.6,2002.1535714285715,Delhi,1,high,44,2,5,4,11,3,At Risk
U00363,31,44,168532.59,3830.286136363636,Bangalore,1,high,49,1,3,5,9,4,Loyal Customers
U00364,14,47,56556.76,1203.3353191489362,Kolkata,0,mid,51,3,4,2,9,3,At Risk
U00365,1,32,111627.54,3488.360625,Hyderabad,1,mid,46,5,1,4,10,4,Loyal Customers
U00366,18,39,144474.79,3704.481794871795,Delhi,1,mid,37,2,2,4,8,4,Loyal Customers
U00367,14,50,151136.94999999998,3022.7389999999996,Mumbai,1,high,44,3,5,4,12,3,At Risk
U00368,7,33,40114.29,1215.5845454545454,Jaipur,0,low,40,4,1,1,6,1,Dormant
U00369,11,36,78530.52,2181.4033333333336,Chennai,1,low,39,3,1,3,7,1,Dormant
U00370,7,47,61447.65,1307.3968085106383,Bangalore,0,high,25,4,4,2,10,3,At Risk
U00371,2,43,51318.81,1193.4606976744185,Bangalore,0,low,40,5,3,2,10,3,At Risk
U00372,77,40,69503.48,1737.587,Bangalore,0,low,44,1,2,3,6,0,Occasional
U00373,5,55,53316.99,969.3998181818181,Chennai,0,high,38,4,5,2,11,3,At Risk
U00374,4,50,212825.91,4256.5182,Ahmedabad,1,high,28,5,5,5,15,2,Champions
U00375,4,51,81418.06999999999,1596.432745098039,Pune,1,mid,41,5,5,3,13,3,At Risk
U00376,4,30,242904.67,8096.8223333333335,Bangalore,2,high,45,5,1,5,11,4,Loyal Customers
U00377,15,60,112583.26,1876.3876666666665,Chennai,1,mid,27,3,5,4,12,3,At Risk
U00378,26,38,184850.06,4864.475263157895,Bangalore,1,low,48,2,2,5,9,4,Loyal Customers
U00379,12,51,272306.57,5339.344509803922,Delhi,2,high,30,3,5,5,13,2,Champions
U00380,2,35,64682.729999999996,1848.078,Kolkata,1,high,55,5,1,3,9,1,Dormant
U00381,8,32,39127.6,1222.7375,Kolkata,0,mid,32,4,1,1,6,1,Dormant
U00382,29,52,180500.92,3471.1715384615386,Chennai,1,high,40,1,5,5,11,2,Champions
U00383,4,39,242561.22999999998,6219.5187179487175,Mumbai,2,mid,29,5,2,5,12,2,Champions
U00384,8,48,77310.15,1610.628125,Delhi,0,low,31,4,4,3,11,3,At Risk
U00385,24,41,56393.15,1375.4426829268293,Chennai,0,low,45,2,2,2,6,1,Dormant
U00386,17,40,159821.46,3995.5364999999997,Delhi,2,mid,22,2,2,4,8,4,Loyal Customers
U00387,1,40,47120.03,1178.00075,Kolkata,0,mid,29,5,2,1,8,1,Dormant
U00388,56,49,143338.83000000002,2925.2822448979596,Pune,1,high,38,1,5,4,10,0,Occasional
U00389,23,41,129522.42,3159.0834146341463,Kolkata,1,low,45,2,2,4,8,4,Loyal Customers
U00390,25,34,55829.74,1642.0511764705882,Mumbai,0,low,52,2,1,2,5,1,Dormant
U00391,23,48,127812.29999999999,2662.75625,Bangalore,1,high,42,2,4,4,10,3,At Risk
U00392,5,38,131082.66999999998,3449.5439473684205,Jaipur,1,high,26,4,2,4,10,4,Loyal Customers
U00393,35,33,49710.46,1506.3775757575756,Hyderabad,0,high,41,1,1,2,4,0,Occasional
U00394,4,49,64450.62,1315.3187755102042,Pune,0,low,29,5,5,3,13,3,At Risk
U00395,1,42,60184.16,1432.9561904761906,Jaipur,0,mid,24,5,3,2,10,3,At Risk
U00396,15,39,53949.27,1383.3146153846153,Surat,0,low,29,3,2,2,7,1,Dormant
U00397,27,44,63080.61,1433.6502272727273,Ahmedabad,0,mid,30,2,3,3,8,1,Dormant
U00398,50,40,56324.92,1408.123,Kolkata,0,high,45,1,2,2,5,0,Occasional
U00399,12,47,88477.89,1882.5082978723403,Kolkata,0,high,48,3,4,3,10,3,At Risk
U00400,35,39,33490.62,858.7338461538462,Bangalore,0,high,48,1,2,1,4,0,Occasional
U00401,11,38,29764.22,783.2689473684211,Chennai,0,high,53,3,2,1,6,1,Dormant
U00402,12,49,198888.33,4058.9455102040815,Bangalore,1,low,39,3,5,5,13,2,Champions
U00403,32,51,78650.16,1542.16,Delhi,0,mid,35,1,5,3,9,3,At Risk
U00404,33,42,231966.19999999998,5523.004761904762,Ahmedabad,2,mid,37,1,3,5,9,4,Loyal Customers
U00405,16,49,89146.2,1819.3102040816325,Delhi,1,high,45,3,5,3,11,3,At Risk
U00406,51,39,303004.3,7769.341025641025,Ahmedabad,2,mid,25,1,2,5,8,4,Loyal Customers
U00407,12,43,119268.06,2773.675813953488,Mumbai,1,low,34,3,3,4,10,3,At Risk
U00408,2,42,60172.299999999996,1432.6738095238095,Mumbai,0,high,27,5,3,2,10,3,At Risk
U00409,10,34,56529.74,1662.6394117647058,Kolkata,0,low,23,3,1,2,6,1,Dormant
U00410,17,43,168544.47,3919.6388372093024,Ahmedabad,1,low,37,2,3,5,10,4,Loyal Customers
U00411,13,37,99036.01000000001,2676.648918918919,Bangalore,1,low,35,3,1,4,8,1,Dormant
U00412,22,51,149727.05,2935.8245098039215,Ahmedabad,1,high,35,2,5,4,11,3,At Risk
U00413,35,38,137366.66,3614.912105263158,Jaipur,1,mid,36,1,2,4,7,4,Loyal Customers
U00414,2,47,174662.82,3716.2302127659577,Ahmedabad,2,mid,22,5,4,5,14,2,Champions
U00415,3,47,56266.82,1197.1663829787235,Chennai,0,high,30,5,4,2,11,3,At Risk
U00416,2,47,51957.61,1105.4810638297872,Pune,0,low,33,5,4,2,11,3,At Risk
U00417,15,46,139846.12999999998,3040.1332608695648,Jaipur,1,low,30,3,4,4,11,3,At Risk
U00418,12,51,49352.61,967.6982352941177,Chennai,0,high,37,3,5,2,10,3,At Risk
U00419,10,57,146822.97,2575.8415789473684,Mumbai,1,low,23,3,5,4,12,3,At Risk
U00420,8,37,184065.83,4974.752162162162,Surat,2,low,25,4,1,5,10,4,Loyal Customers
U00421,8,47,45035.840000000004,958.2093617021277,Hyderabad,0,low,55,4,4,1,9,3,At Risk
U00422,2,49,135099.83,2757.139387755102,Jaipur,2,mid,52,5,5,4,14,3,At Risk
U00423,36,47,119634.75,2545.4202127659573,Hyderabad,1,high,54,1,4,4,9,3,At Risk
U00424,6,41,68233.91,1664.2417073170732,Pune,0,high,50,4,2,3,9,1,Dormant
U00425,29,48,190956.44,3978.2591666666667,Delhi,2,high,24,1,4,5,10,4,Loyal Customers
U00426,28,39,121184.86000000002,3107.304102564103,Chennai,1,mid,41,2,2,4,8,4,Loyal Customers
U00427,9,43,48023.49,1116.8253488372093,Pune,0,mid,25,4,3,1,8,1,Dormant
U00428,3,50,229168.21,4583.3642,Kolkata,1,high,49,5,5,5,15,2,Champions
U00429,16,52,97738.17,1879.5801923076922,Jaipur,1,high,53,3,5,4,12,3,At Risk
U00430,23,42,45460.92,1082.402857142857,Hyderabad,0,low,26,2,3,1,6,1,Dormant
U00431,15,39,332008.32,8513.033846153847,Delhi,2,low,31,3,2,5,10,2,Champions
U00432,57,43,171700.73,3993.04023255814,Jaipur,1,high,39,1,3,5,9,4,Loyal Customers
U00433,9,35,39500.770000000004,1128.5934285714286,Jaipur,0,mid,42,4,1,1,6,1,Dormant
U00434,26,36,122196.65,3394.351388888889,Pune,1,mid,55,2,1,4,7,4,Loyal Customers
U00435,8,43,187078.19999999998,4350.655813953488,Kolkata,1,high,54,4,3,5,12,2,Champions
U00436,28,45,133020.13,2956.002888888889,Chennai,1,high,28,2,4,4,10,3,At Risk
U00437,25,31,20271.37,653.9151612903225,Chennai,0,mid,35,2,1,1,4,1,Dormant
U00438,37,40,87656.13,2191.4032500000003,Kolkata,1,mid,36,1,2,3,6,0,Occasional
U00439,27,46,66431.89,1444.1715217391304,Surat,1,mid,51,2,4,3,9,3,At Risk
U00440,38,31,136804.92,4413.061935483872,Delhi,1,mid,28,1,1,4,6,4,Loyal Customers
U00441,74,41,43570.92,1062.7053658536586,Chennai,0,high,42,1,2,1,4,0,Occasional
U00442,12,50,74469.51,1489.3901999999998,Bangalore,0,low,45,3,5,3,11,3,At Risk
U00443,42,39,104613.17,2682.3889743589743,Pune,1,low,26,1,2,4,7,0,Occasional
U00444,37,49,197610.69,4032.871224489796,Bangalore,1,mid,27,1,5,5,11,2,Champions
U00445,8,51,68777.21,1348.5727450980394,Delhi,0,low,45,4,5,3,12,3,At Risk
U00446,48,31,115341.26999999999,3720.6861290322577,Pune,1,high,25,1,1,4,6,0,Occasional
U00447,28,52,54791.95,1053.691346153846,Jaipur,0,high,43,2,5,2,9,3,At Risk
U00448,23,43,66955.56,1557.106046511628,Chennai,0,mid,48,2,3,3,8,1,Dormant
U00449,5,56,246150.98,4395.553214285715,Chennai,2,mid,25,4,5,5,14,2,Champions
U00450,5,32,25412.61,794.1440625,Chennai,0,mid,41,4,1,1,6,1,Dormant
U00451,13,41,173753.34,4237.886341463414,Jaipur,2,low,54,3,2,5,10,4,Loyal Customers
U00452,21,46,80246.33,1744.4854347826088,Hyderabad,1,low,52,2,4,3,9,3,At Risk
U00453,11,34,57944.09,1704.2379411764705,Chennai,0,high,44,3,1,2,6,1,Dormant
U00454,6,45,88158.14,1959.0697777777777,Jaipur,1,mid,29,4,4,3,11,3,At Risk
U00455,18,37,54041.42,1460.5789189189188,Pune,0,mid,36,2,1,2,5,1,Dormant
U00456,9,44,133145.85,3026.0420454545456,Hyderabad,1,high,23,4,3,4,11,3,At Risk
U00457,6,43,49227.94,1144.8358139534885,Chennai,0,low,23,4,3,2,9,1,Dormant
U00458,2,40,77077.52,1926.938,Bangalore,0,mid,41,5,2,3,10,1,Dormant
U00459,4,40,137067.91,3426.6977500000003,Hyderabad,1,low,22,5,2,4,11,4,Loyal Customers
U00460,101,37,32027.34,865.6037837837838,Bangalore,0,low,47,1,1,1,3,0,Occasional
U00461,11,43,72544.56,1687.0827906976745,Ahmedabad,0,low,23,3,3,3,9,3,At Risk
U00462,6,45,118484.73,2632.9939999999997,Bangalore,1,mid,35,4,4,4,12,3,At Risk
U00463,14,42,47826.01,1138.7145238095238,Bangalore,0,mid,51,3,3,1,7,1,Dormant
U00464,46,43,181302.2,4216.33023255814,Bangalore,1,mid,45,1,3,5,9,4,Loyal Customers
U00465,1,38,90823.79000000001,2390.0997368421054,Hyderabad,1,low,27,5,2,3,10,1,Dormant
U00466,2,39,45749.14,1173.0548717948718,Hyderabad,0,high,32,5,2,1,8,1,Dormant
U00467,60,34,122059.31000000001,3589.9797058823533,Ahmedabad,1,mid,27,1,1,4,6,0,Occasional
U00468,15,36,41235.4,1145.427777777778,Delhi,0,mid,49,3,1,1,5,1,Dormant
U00469,19,35,182420.64,5212.018285714286,Ahmedabad,2,mid,50,2,1,5,8,4,Loyal Customers
U00470,33,42,112999.73,2690.469761904762,Bangalore,1,high,35,1,3,4,8,0,Occasional
U00471,3,45,58370.36,1297.1191111111111,Kolkata,0,mid,44,5,4,2,11,3,At Risk
U00472,8,53,47537.3,896.9301886792454,Ahmedabad,0,high,40,4,5,1,10,3,At Risk
U00473,7,33,186859.34999999998,5662.404545454545,Ahmedabad,1,high,53,4,1,5,10,4,Loyal Customers
U00474,48,31,46357.119999999995,1495.3909677419354,Bangalore,0,low,24,1,1,1,3,0,Occasional
U00475,12,41,71066.95,1733.340243902439,Pune,0,low,25,3,2,3,8,1,Dormant
U00476,18,45,85483.79000000001,1899.639777777778,Jaipur,0,low,41,2,4,3,9,3,At Risk
U00477,10,33,72682.3,2202.4939393939394,Mumbai,0,mid,38,3,1,3,7,1,Dormant
U00478,3,40,61807.21,1545.18025,Surat,0,low,29,5,2,2,9,1,Dormant
U00479,10,49,174287.1,3556.879591836735,Kolkata,1,low,49,3,5,5,13,2,Champions
U00480,15,44,47952.69,1089.8338636363637,Ahmedabad,0,high,46,3,3,1,7,1,Dormant
U00481,85,42,198484.06,4725.810952380953,Chennai,1,high,54,1,3,5,9,0,Occasional
U00482,28,36,185162.55000000002,5143.404166666667,Jaipur,2,mid,26,2,1,5,8,4,Loyal Customers
U00483,2,43,62013.88,1442.1832558139533,Jaipur,0,low,49,5,3,2,10,3,At Risk
U00484,16,37,38555.43,1042.0386486486486,Ahmedabad,0,mid,26,3,1,1,5,1,Dormant
U00485,24,45,71876.8,1597.2622222222224,Kolkata,0,high,49,2,4,3,9,3,At Risk
U00486,14,55,83558.3,1519.2418181818182,Ahmedabad,0,mid,48,3,5,3,11,3,At Risk
U00487,7,39,94671.45,2427.473076923077,Surat,1,low,47,4,2,3,9,1,Dormant
U00488,17,45,31154.8,692.3288888888889,Delhi,0,high,32,2,4,1,7,1,Dormant
U00489,56,52,94704.53,1821.2409615384615,Hyderabad,1,low,45,1,5,3,9,0,Occasional
U00490,7,41,250557.67,6111.16268292683,Ahmedabad,3,low,28,4,2,5,11,2,Champions
U00491,24,45,172946.11,3843.2468888888884,Hyderabad,1,high,47,2,4,5,11,4,Loyal Customers
U00492,7,51,232570.40000000002,4560.203921568628,Mumbai,2,mid,47,4,5,5,14,2,Champions
U00493,16,45,48534.98,1078.5551111111113,Hyderabad,0,mid,36,3,4,1,8,1,Dormant
U00494,4,43,105691.19,2457.934651162791,Bangalore,0,high,26,5,3,4,12,3,At Risk
U00495,27,36,127568.51999999999,3543.5699999999997,Delhi,2,high,55,2,1,4,7,4,Loyal Customers
U00496,18,36,43438.16,1206.6155555555556,Jaipur,0,mid,44,2,1,1,4,1,Dormant
U00497,11,38,56169.02,1478.1321052631579,Ahmedabad,0,low,37,3,2,2,7,1,Dormant
U00498,27,53,63540.66,1198.8803773584907,Chennai,0,low,38,2,5,3,10,3,At Risk
U00499,3,49,186510.45,3806.3357142857144,Delhi,1,high,31,5,5,5,15,2,Champions
U00500,18,35,41864.94,1196.141142857143,Delhi,0,high,33,2,1,1,4,1,Dormant
U00501,47,44,60909.47,1384.3061363636364,Pune,0,high,51,1,3,2,6,0,Occasional
U00502,6,42,37548.12,894.0028571428572,Pune,0,high,50,4,3,1,8,1,Dormant
U00503,40,33,31158.71,944.2033333333333,Chennai,0,high,42,1,1,1,3,0,Occasional
U00504,12,40,108898.88,2722.472,Hyderabad,1,mid,31,3,2,4,9,1,Dormant
U00505,12,49,58553.11,1194.9614285714285,Jaipur,0,mid,52,3,5,2,10,3,At Risk
U00506,8,43,123270.97,2866.7667441860467,Surat,1,high,39,4,3,4,11,3,At Risk
U00507,4,50,180635.56,3612.7111999999997,Chennai,1,high,44,5,5,5,15,2,Champions
U00508,18,56,98918.71,1766.4055357142859,Pune,0,mid,41,2,5,4,11,3,At Risk
U00509,27,44,65474.11,1488.0479545454546,Delhi,0,low,24,2,3,3,8,1,Dormant
U00510,11,30,22915.53,763.851,Ahmedabad,0,low,40,3,1,1,5,1,Dormant
U00511,7,35,53426.96,1526.4845714285714,Hyderabad,0,mid,54,4,1,2,7,1,Dormant
U00512,31,45,119676.16,2659.470222222222,Bangalore,1,mid,24,1,4,4,9,3,At Risk
U00513,4,53,144647.49000000002,2729.1979245283023,Kolkata,1,mid,34,5,5,4,14,3,At Risk
U00514,14,52,116538.34999999999,2241.1221153846154,Kolkata,2,high,52,3,5,4,12,3,At Risk
U00515,36,46,72095.2,1567.286956521739,Delhi,0,mid,25,1,4,3,8,0,Occasional
U00516,1,41,43321.29,1056.6168292682928,Jaipur,0,high,43,5,2,1,8,1,Dormant
U00517,12,37,75392.1,2037.6243243243246,Bangalore,0,high,54,3,1,3,7,1,Dormant
U00518,17,48,65508.34,1364.7570833333332,Bangalore,0,low,24,2,4,3,9,3,At Risk
U00519,5,45,53601.17,1191.1371111111112,Delhi,0,high,50,4,4,2,10,3,At Risk
U00520,9,49,76957.28,1570.5567346938776,Bangalore,0,mid,32,4,5,3,12,3,At Risk
U00521,9,38,62395.700000000004,1641.992105263158,Bangalore,0,mid,40,4,2,2,8,1,Dormant
U00522,24,32,53910.84,1684.71375,Chennai,0,high,43,2,1,2,5,1,Dormant
U00523,52,38,193296.92,5086.761052631579,Ahmedabad,1,high,25,1,2,5,8,4,Loyal Customers
U00524,2,54,73480.25,1360.7453703703704,Surat,0,mid,26,5,5,3,13,3,At Risk
U00525,10,45,44244.72,983.216,Mumbai,0,mid,46,3,4,1,8,1,Dormant
U00526,9,56,222418.54999999996,3971.759821428571,Ahmedabad,1,mid,31,4,5,5,14,2,Champions
U00527,31,40,309772.86,7744.3215,Pune,2,mid,31,1,2,5,8,4,Loyal Customers
U00528,8,41,69054.42,1684.2541463414634,Hyderabad,0,low,47,4,2,3,9,1,Dormant
U00529,4,33,94529.48999999999,2864.5299999999997,Delhi,2,mid,27,5,1,3,9,1,Dormant
U00530,2,51,55060.71,1079.6217647058822,Hyderabad,0,high,46,5,5,2,12,3,At Risk
U00531,26,53,74900.38,1413.2147169811321,Delhi,0,high,30,2,5,3,10,3,At Risk
U00532,4,48,63308.57,1318.9285416666667,Hyderabad,0,high,27,5,4,3,12,3,At Risk
U00533,38,34,35277.45,1037.5720588235292,Jaipur,0,mid,54,1,1,1,3,0,Occasional
U00534,14,34,30702.07,903.0020588235294,Delhi,0,mid,45,3,1,1,5,1,Dormant
U00535,28,38,55451.46,1459.248947368421,Chennai,0,mid,35,2,2,2,6,1,Dormant
U00536,29,41,58008.15,1414.8329268292682,Hyderabad,0,low,34,1,2,2,5,0,Occasional
U00537,13,45,61764.88,1372.552888888889,Jaipur,0,low,31,3,4,2,9,3,At Risk
U00538,13,40,241225.53999999998,6030.638499999999,Mumbai,2,high,28,3,2,5,10,4,Loyal Customers
U00539,2,34,29395.52,864.5741176470589,Jaipur,0,low,55,5,1,1,7,1,Dormant
U00540,50,38,189113.35,4976.667105263158,Hyderabad,2,high,30,1,2,5,8,4,Loyal Customers
U00541,2,42,293146.23,6979.672142857143,Surat,2,low,31,5,3,5,13,2,Champions
U00542,34,39,247447.71000000002,6344.8130769230775,Delhi,2,high,32,1,2,5,8,4,Loyal Customers
U00543,7,52,52187.48,1003.6053846153847,Hyderabad,0,mid,24,4,5,2,11,3,At Risk
U00544,7,36,44532.090000000004,1237.0025,Ahmedabad,0,mid,37,4,1,1,6,1,Dormant
U00545,1,43,60428.909999999996,1405.323488372093,Bangalore,0,high,40,5,3,2,10,3,At Risk
U00546,20,56,175708.65,3137.6544642857143,Surat,1,high,36,2,5,5,12,2,Champions
U00547,2,45,79756.28,1772.3617777777777,Bangalore,1,mid,41,5,4,3,12,3,At Risk
U00548,41,38,56826.21,1495.4265789473684,Bangalore,0,high,45,1,2,2,5,0,Occasional
U00549,2,49,143062.80000000002,2919.648979591837,Mumbai,1,mid,50,5,5,4,14,3,At Risk
U00550,86,33,42337.21,1282.9457575757576,Hyderabad,0,high,46,1,1,1,3,0,Occasional
U00551,11,46,263198.24,5721.7008695652175,Surat,3,low,48,3,4,5,12,2,Champions
U00552,11,47,175333.48,3730.4995744680855,Chennai,2,mid,30,3,4,5,12,2,Champions
U00553,4,43,83972.06,1952.8386046511628,Surat,0,mid,52,5,3,3,11,3,At Risk
U00554,18,39,70255.47,1801.4223076923076,Chennai,1,high,28,2,2,3,7,1,Dormant
U00555,4,46,56066.39,1218.8345652173914,Jaipur,0,mid,29,5,4,2,11,3,At Risk
U00556,17,33,34142.56,1034.6230303030302,Surat,0,mid,32,2,1,1,4,1,Dormant
U00557,5,49,206127.65,4206.686734693877,Chennai,1,low,54,4,5,5,14,2,Champions
U00558,29,31,37723.99,1216.9029032258063,Bangalore,0,low,27,1,1,1,3,0,Occasional
U00559,8,47,61341.2,1305.131914893617,Mumbai,0,low,44,4,4,2,10,3,At Risk
U00560,7,37,149111.1,4030.0297297297298,Bangalore,1,mid,25,4,1,4,9,4,Loyal Customers
U00561,40,42,48854.46,1163.2014285714286,Hyderabad,0,low,45,1,3,2,6,0,Occasional
U00562,8,38,36483.729999999996,960.0981578947367,Jaipur,0,mid,27,4,2,1,7,1,Dormant
